"Noncode_id","Lncbook_id","UID","target","gene_name","ensembl_id","num_id","PMID","NCBI_id","reason_summary","Organism","Alias","chr","start","end","strand","cancer_related","disease_related","vivo","vitro"
"NONMMUG009962.3","N.A.","ELM000009","N.A.","Meg3","N.A.","2725","22393162","17263","[Literature] Maternal deletion of the Meg3 gene in mice results in skeletal muscle defects and perinatal death. This gene is paternally-imprinted and thus expressed predominantly from the maternal allele. It generates alternatively-spliced long non protein-coding RNAs that overlap with the microRNAs Mir770 and Mir1906-1. Transcripts from this gene function as negative regulators of growth and may be down-regulated in tumor cells. This gene is expressed in a reciprocal pattern from the nearby Dlk1 (delta-like 1 homolog) gene, which is paternally-expressed. Deletion of this locus disrupts imprinting in this genomic region and results in perinatal morbidity.","Mouse","maternally expressed 3;Gtl; Gtl2; R74756; R75394; AI425946; AW108224; D12Bwg1266e; 2900016C05Rik; 3110050O07Rik; 6330408G06Rik","chr12","109540995.0","109571729.0","+","0","0","1","0"
"NONMMUG038355.2","N.A.","ELM000010","N.A.","Chaserr","N.A.","2726","31704914","69170","[Literature] Loss of Chaserr in mice leads to early postnatal lethality in homozygous mice, and severe growth retardation in heterozygotes.Regulation of CHD2 expression by the Chaserr long noncoding RNA gene is essential for viability. Involved in several processes, including adipose tissue development; regulation of gene expression; and thymus development. Is active in chromatin and nucleus. Is expressed in brain; embryo; liver; spleen; and thymus. Orthologous to human CHASERR (CHD2 adjacent suppressive regulatory RNA).","Mouse","CHD2 adjacent suppressive regulatory RNA ;linc2025; 1810026B05Rik","chr7","73539202.0","73561696.0","-","0","0","1","0"
"NONMMUG045569.3","N.A.","ELM000011","N.A.","Xist","N.A.","2727","23415223","213742","[Literature] Deleting Xist in the Blood Compartment Results in Female Specific Lethality. X inactivation is an early developmental process in mammalian females that transcriptionally silences one of the pair of X chromosomes, thus providing dosage equivalence between males and females. The process is regulated by several factors, including a region of chromosome X called the X inactivation center (XIC). The XIC comprises several non-coding and protein-coding genes, and this gene was the first non-coding gene identified within the XIC. This gene is expressed exclusively from the XIC of the inactive X chromosome. It is essential for the initiation and spread of X-inactivation. It silences hundreds of genes by recruiting and tethering repressive chromatin-modifying complexes to the inactive X chromosome. Alternatively spliced transcript variants have been identified.","Mouse","X-inactive specific transcript;AI314753; A430022B11","chrX","103460372.0","103483233.0","-","0","0","1","0"
"NONMMUG029813.3","N.A.","ELM000012","N.A.","Gm12610","N.A.","2728","32400082","102633081","[Literature] Overexpression of long non-coding RNA ANRIL promotes post-ischaemic angiogenesis and improves cardiac functions by targeting Akt.","Mouse","predicted gene 12610;ANRIL; Gm12609","chr4","89295044.0","89518621.0","+","0","0","1","0"
"N.A.","N.A.","ELM000013","N.A.","lncKdm2b","N.A.","2729","28319097","-","[Literature] LncKdm2b deficiency in the hematopoietic system led to reductions in the number and effector functions of ILC3s. LncKdm2b expression sustained the maintenance of ILC3s by promoting their proliferation through activation of the transcription  factor Zfp292. Mechanistically, lncKdm2b recruited the chromatin organizer Satb1 and the nuclear remodeling factor (NURF) complex onto the Zfp292 promoter to initiate its transcription.LncKdm2b deficiency abrogates blastocyst development at embryonic day 3 (E3.0), leading to early embryonic lethality.","Mouse","N.A.","nan","nan","nan","nan","0","0","1","0"
"N.A.","N.A.","ELM000014","N.A.","Bvht","N.A.","2730","23352431","545261","[Literature] Bvht is necessary for activation of a core cardiovascular gene network and functions upstream of mesoderm posterior 1(MesP1), a master regulator of a common multipotent cardiovascular progenitor. Bvht interacts with SUZ12, a component of polycomb repressive complex 2 (PRC2), during cardiomyocyte differentiation, suggesting that Bvht mediates epigenetic regulation of cardiac commitment. together,Bvht plays a role in maintaining cardiac fate in neonatal cardiomyocytes. This gene encodes a spliced long non-coding RNA that may play a critical role in cardiovascular lineage commitment. During cardiomyocyte differentiation this transcript interacts with SUZ12, a component of polycomb repressive complex 2 (PRC2) which is known to mediate epigenetic gene silencing. It has been suggested that this transcript functions by activating a network of genes that control cardiovascular cell fate.","Mouse","braveheart long non-coding RNA;Gm20748; Braveheart","chr18","61772724.0","61780556.0","+","0","0","1","0"
"NONMMUG024063.2","N.A.","ELM000015","N.A.","Paupar","N.A.","2731","31607563","103164605","[Literature] The Long Noncoding RNA Paupar Modulates PAX6 Regulatory Activities to Promote Alpha Cell Development and Function. Exhibits chromatin binding activity. Involved in gene expression; neural precursor cell proliferation; and neurogenesis. Localizes to cytoplasm and nucleoplasm. Orthologous to human PAUPAR (PAX6 upstream antisense RNA).","Mouse","Pax6 upstream antisense RNA","chr2","105657861.0","105661343.0","-","0","0","1","0"
"NONMMUG017913.2","N.A.","ELM000016","N.A.","Trp53cor1","N.A.","2732","30857539","100504267","[Literature] p53-targeted lincRNA-p21 acts as a tumor suppressor by inhibiting JAK2/STAT3 signaling pathways in head and neck squamous cell carcinoma. Involved in negative regulation of gene expression. Localizes to ribonucleoprotein complex.","Mouse","tumor protein p53 pathway corepressor 1;linc; Gm16197; linc-p21; lincRNA-p21","chr17","29057473.0","29078962.0","-","0","0","1","0"
"NONMMUG018701.2","N.A.","ELM000017","N.A.","Dreh","N.A.","2733","23239537","101202683","[Literature] lncRNA-Dreh, which can inhibit HCC growth and metastasis in vitro and in vivo, act as a tumor suppressor in the development of hepatitis B virus (HBV)-HCC. LncRNA-Dreh could combine with the intermediate filament protein vimentin and repress its expression, and thus further change the normal cytoskeleton structure to inhibit tumor metastasis. Acts upstream of or within with a negative effect on cell migration; cell population proliferation; and gene expression. Acts upstream of or within intermediate filament organization.","Mouse","down-regulated in hepatocellular carcinoma;lncRNA-Dreh","chr17","64766771.0","64768267.0","+","0","0","1","0"
"NONMMUG002215.2","N.A.","ELM000018","N.A.","Gas5","N.A.","2734","29562912","14455","[Literature] Gas5 is an essential lncRNA regulator for self-renewal and pluripotency of mouse embryonic stem cells and induced pluripotent stem cells.Knockdown of Gas5 promoted endodermal differentiation of mESCs(mouse embryonic stem cells) and impaired the efficiency of iPSC(induced pluripotent stem cells) reprogramming. Acts upstream of or within response to bacterium. Is expressed in several structures, including alimentary system; brain; metanephros; respiratory system; and sensory organ. Orthologous to human GAS5 (growth arrest specific 5).(GO:0003674,GO:0005575,GO:0008150)","Mouse","growth arrest specific 5 ;Gas; Snh; Gas-5; Snhg2; Mir5117","chr1","161034421.0","161038539.0","+","0","0","1","0"
"NONMMUG033401.2","N.A.","ELM000019","N.A.","Miat","N.A.","2735","24240175","330166","[Literature] Miat controls the differentiation of neural progenitors,the survival of newborn neurons and the splicing of Wnt7b. This gene encodes a spliced long non-coding RNA that may constitute a component of the nuclear matrix. This transcript has been associated with retinal cell fate determination. Altered expression of a similar gene in human has been associated with a susceptibility to myocardial infarction, and is involved in pathways that may contribute to the pathophysiology of schizophrenia. Alternatively spliced transcript variants have been identified.","Mouse","myocardial infarction associated transcript (non-protein coding);Rncr2; gomafu; 3632434I06; A230057G18Rik","chr5","112213127.0","112229395.0","-","0","0","1","0"
"N.A.","N.A.","ELM000020","N.A.","Tunar","N.A.","2736","24530304","69952","[Literature] lincRNA TUNA plays a vital role in pluripotency and neural differentiation of ESCs and is associated with neurological function of adult vertebrates.knockdown of TUNA or the individual RBPs inhibited neural differentiation of mESCs. Acts upstream of or within several processes, including positive regulation of chromatin binding activity; positive regulation of mitotic cell cycle; and positive regulation of transcription by RNA polymerase II. Located in cytoplasm and nucleus. Part of ribonucleoprotein complex. Is expressed in brain; embryo; eye; and spinal cord. Orthologous to human TUNAR (TCL1 upstream neural differentiation-associated RNA).(GO:0003674,GO:0005737 ,GO:0030529 ,GO:0005634,GO:0045596,GO:0048663 ,GO:0035563 ,GO:0045931,GO:0045944)","Mouse","Tcl1 upstream neural differentiation associated RNA;Tuna; 2810011L19Rik","chr12","105303087.0","105350191.0","+","0","0","1","0"
"N.A.","N.A.","ELM000021","N.A.","Dlx6os1","N.A.","2737","19620975","320038","[Literature] Evf2 trucRNA plays a critical role in gene regulation and the development of interneurons.Evf2 non-coding RNA regulates transcription of homeodomain transcription factors DLX5 and DLX6 in the developing mouse forebrain.","Mouse","distal-less homeobox 6, opposite strand 1;Evf1; Evf2; Evf-1; Evf-2; Shhrs; Evf1/2; Dlx6as1; A230055N17Rik","chr6","6820543.0","6871627.0","-","0","0","1","0"
"NONMMUG068727.2","N.A.","ELM000022","N.A.","9030622O22Rik","N.A.","2738","25739401","100043820","[Literature] ALIEN knockdown resulted in downregulation of gene related to angiogenesis and blood vessel development could be observed.","Mouse","RIKEN cDNA 9030622O22 gene;Alien; Falcor","chr2","147936505.0","148040340.0","-","0","0","1","0"
"N.A.","N.A.","ELM000023","N.A.","Tslrn1","N.A.","2739","29044429","75545","[Literature] a mouse knockout of one X-linked lncRNA, Tslrn1 (testis-specific long noncoding RNA 1), and found that males carrying a Tslrn1 deletion displayed normal fertility but a significant reduction in spermatozoa. spermatogenesis","Mouse","testis specific long noncoding RNA 1;1700019B21Rik","chrX","62510539.0","62527011.0","-","0","0","1","0"
"NONMMUG041158.2","N.A.","ELM000024","N.A.","Hm629797","N.A.","2740","22665494","101101691","[Literature] mrhl RNA plays a negative role in Wnt signaling in mouse spermatogonial cells through its interaction with p68. Acts upstream of or within regulation of Wnt signaling pathway; regulation of gene expression; and regulation of protein import into nucleus.","Mouse","cDNA sequence HM629797;Mrhl","chr8","85994243.0","85996662.0","+","0","0","1","0"
"N.A.","N.A.","ELM000025","N.A.","4933409F18Rik","N.A.","2741","27822884","74668","[Literature] Knockdown of AK015322 resulted in decreased proliferation, suggesting its role in maintaining SSC self-renewal capacity.","Mouse","RIKEN cDNA 4933409F18 gene; 4930435E18Rik","chr12","26814371.0","26834551.0","-","0","0","1","0"
"NONMMUG039587.2","N.A.","ELM000026","N.A.","Gm2044","N.A.","2742","29934815","100039095","[Literature] Gm2044 to be critical for germ cell transition and meiotic progression by inhibiting Utf1 translation.","Mouse","predicted gene 2044","chr7","139957004.0","139958040.0","-","0","0","1","0"
"N.A.","N.A.","ELM000027","N.A.","Mhrt","N.A.","2743","25119045","791403","[Literature] A long noncoding RNA Mhrt protects the heart from pathological hypertrophy. This gene encodes a spliced long non-coding RNA that may act as a cardioprotective agent in the heart. This transcript is thought to regulate chromatin remodeling by acting as a decoy to the Brg1 chromatin repressor complex thus preventing it from binding to its genomic targets. Blocking the actions of Brg1 may be crucial in protecting the heart from pathological hypertrophy.","Mouse","myosin heavy chain associated RNA transcript;Myheart; D830015G02Rik","chr14","54968787.0","54974349.0","+","0","0","1","0"
"NONMMUG045574.2","N.A.","ELM000028","N.A.","Jpx","N.A.","2744","21029862","70252","[Literature] Jpx is developmentally regulated and accumulates during XCI(X chromosome inactivation). Deleting Jpx blocks XCI and is female lethal. Acts upstream of or within positive regulation of transcription by RNA polymerase II and regulation of dosage compensation by inactivation of X chromosome.Orthologous to human JPX (JPX transcript, XIST activator).","Mouse","Jpx transcript, Xist activator (non-protein coding);Enox; 2010000I03Rik; 2510040I06Rik","chrX","103493556.0","103530654.0","+","0","0","1","0"
"NONMMUG017485.2","N.A.","ELM000029","N.A.","Airn","N.A.","2745","29483092","104103","[Literature] Silencing of Airn via siRNAs augmented cell death, vulnerability to cellular stress, and reduced cell migration.Further experiments showed that Airn binds to Igf2bp2 to control the translation of several genes. Moreover, silencing of Airn caused less binding of Igf2bp2 to other mRNAs and reduced translation of Igf2bp2 protein. This gene is a paternally expressed imprinted gene. Alternatively spliced transcript variants have been produced from this gene and they are all long non-coding RNAs. These variants share the same 5' exon, and their 3' exons are divergent. The 5' exon overlaps the intron 2 of the Igf2r gene on the opposite strand. The Igf2r intron 2 contains a CpG island, which is a promoter and drives the expression of this gene. This gene is responsible for silencing Igf2r, and the flanking Slc22a2 and Slc22a3 genes in the imprinted gene cluster. It regulates transcription of these genes through epigenetic modifications.","Mouse","antisense Igf2r RNAÃ¯Â¼ÂAir; IGF2RAS; AI256653; AI597500; AW049873; D17Ertd663e; 2810051F02Rik; 2810434M15Rik; B930018I07Rik","chr17","12741310.0","12860182.0","+","0","0","1","0"
"NONMMUG039685.2","N.A.","ELM000030","N.A.","Kcnq1ot1","N.A.","2746","12410230","63830","[Literature] deletion of KvDMR1 lead to growth defects. The distal end of mouse chromosome 7 contains two clusters of epigenetically-regulated genes that are expressed from only one chromosome in a parent-of-origin manner. Each cluster, or imprinted domain, is regulated by a functionally independent imprinting control region (ICR). The telomeric imprinted domain is regulated by an ICR located in an intron of Kcnq1, and contains at least eight genes that are expressed exclusively or preferentially from the maternally-inherited allele. The DNA of the ICR is specifically methylated on the maternally-inherited chromosome, and unmethylated on the paternally-inherited chromosome. The ICR contains the promoter of the Kcnq1ot1 gene that is exclusively expressed from the paternal allele. The Kcnq1ot1 transcript is the antisense to the Kcnq1 gene and is a unspliced long non-coding RNA. It interacts with chromatin and regulates transcription of multiple target genes through epigenetic modifications.","Mouse","KCNQ1 overlapping transcript 1;Lit1; Tssc8; Kvlqt1-as","chr7","143212154.0","143298451.0","-","0","0","1","0"
